   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, merge_cmp, merge_swaps, merge_time, selection_cmp, selection_swaps, selection_time
 893,          2627,             422,              5,     19569,        1264,         28,     17896,           0,        104,        398278,             249,            545
 894,          2631,             423,              9,     19613,        1272,         49,     17922,           0,        124,        399171,             250,            393
 895,          2635,             424,              9,     19732,        1271,         61,     17947,           0,        108,        400065,             251,            379
 896,          2641,             426,             10,     19764,        1273,         46,     17977,           0,        106,        400960,             251,            610
 897,          2643,             426,             12,     19745,        1280,         49,     17996,           0,        107,        401856,             251,            350
 898,          2645,             426,              7,     19755,        1277,         59,     18018,           0,        110,        402753,             251,            446
 899,          2649,             427,              9,     19761,        1279,         48,     18037,           0,        102,        403651,             252,            432
 900,          2651,             427,              9,     19756,        1276,         42,     18058,           0,         95,        404550,             252,            401
 901,          2653,             427,              6,     19805,        1278,         32,     18080,           0,         70,        405450,             252,            346
 902,          2655,             427,              8,     19846,        1286,         31,     18088,           0,         72,        406351,             252,            354
 903,          2659,             428,              6,     19848,        1268,         32,     18124,           0,         72,        407253,             253,            345
 904,          2661,             428,              6,     19888,        1275,         30,     18146,           0,         72,        408156,             253,            342
 905,          2663,             428,              5,     19981,        1298,         28,     18166,           0,         64,        409060,             253,            318
 906,          2665,             428,              5,     19974,        1293,         27,     18183,           0,         64,        409965,             253,            351
 907,          2667,             428,              6,     19991,        1295,         32,     18209,           0,         74,        410871,             253,            361
 908,          2669,             428,              6,     20009,        1297,         30,     18223,           0,         72,        411778,             253,            356
 909,          2675,             430,              5,     20066,        1306,         28,     18245,           0,         67,        412686,             255,            330
 910,          2683,             433,              5,     20088,        1306,         27,     18260,           0,         66,        413595,             256,            357
 911,          2685,             433,              6,     20038,        1288,         32,     18290,           0,         71,        414505,             256,            436
 912,          2687,             433,              9,     20059,        1289,         49,     18319,           0,        117,        415416,             256,            494
 913,          2691,             434,              8,     20105,        1291,         46,     18341,           0,         99,        416328,             257,            489
 914,          2693,             434,              8,     20146,        1297,         44,     18356,           0,        101,        417241,             257,            560
 915,          2695,             434,              9,     20095,        1294,         48,     18383,           0,        108,        418155,             257,            349
 916,          2697,             434,              6,     20167,        1303,         30,     18398,           0,         67,        419070,             257,            386
 917,          2699,             434,              6,     20074,        1274,         29,     18415,           0,         66,        419986,             257,            430
 918,          2701,             434,              7,     20101,        1272,         47,     18439,           0,        106,        420903,             257,            469
 919,          2705,             435,             10,     20262,        1314,         53,     18465,           0,        124,        421821,             258,            421
 920,          2707,             435,              9,     20299,        1316,         48,     18503,           0,        134,        422740,             258,            417
 921,          2709,             435,             10,     20231,        1287,         50,     18521,           0,        129,        423660,             258,            496
 922,          2713,             436,              8,     20167,        1277,         43,     18531,           0,        105,        424581,             259,            450
 923,          2715,             436,              8,     20372,        1310,         48,     18563,           0,        102,        425503,             259,            476
 924,          2717,             436,              8,     20430,        1316,         47,     18580,           0,         98,        426426,             259,            415
 925,          2719,             436,              6,     20323,        1294,         32,     18612,           0,         79,        427350,             259,            366
 926,          2723,             437,              7,     20431,        1314,         33,     18620,           0,         72,        428275,             260,            372
 927,          2725,             437,              6,     20439,        1309,         31,     18649,           0,         70,        429201,             260,            353
 928,          2727,             437,              6,     20477,        1314,         30,     18673,           0,         69,        430128,             260,            350
 929,          2729,             437,              5,     20435,        1304,         27,     18692,           0,         62,        431056,             260,            316
 930,          2735,             439,              5,     20543,        1320,         27,     18719,           0,         61,        431985,             262,            317
 931,          2743,             442,              5,     20462,        1304,         27,     18738,           0,         61,        432915,             263,            350
 932,          2745,             442,              5,     20503,        1307,         27,     18752,           0,         71,        433846,             263,            327
 933,          2747,             442,              5,     20524,        1303,         28,     18773,           0,         63,        434778,             263,            342
 934,          2751,             443,              5,     20617,        1323,         27,     18808,           0,         63,        435711,             264,            319
 935,          2753,             443,              5,     20626,        1322,         27,     18828,           0,         63,        436645,             264,            321
 936,          2755,             443,              6,     20692,        1330,         36,     18852,           0,         88,        437580,             264,            321
 937,          2757,             443,              5,     20725,        1334,         27,     18872,           0,         65,        438516,             264,            323
 938,          2759,             443,             19,     20782,        1339,         28,     18888,           0,         65,        439453,             264,            340
 939,          2761,             443,              5,     20745,        1326,         29,     18912,           0,         65,        440391,             264,            343
 940,          2765,             444,              5,     20753,        1325,         27,     18937,           0,         64,        441330,             265,            323
 941,          2771,             446,              5,     20745,        1325,         26,     18967,           0,         64,        442270,             265,            325
 942,          2777,             448,              5,     20766,        1323,         25,     18991,           0,       1600,        443211,             267,            366
 943,          2779,             448,              8,     20788,        1320,         45,     19015,           0,         73,        444153,             267,            385
 944,          2781,             448,              8,     20869,        1330,         43,     19031,           0,         90,        445096,             267,            388
 945,          2785,             449,              8,     20840,        1320,         32,     19058,           0,         74,        446040,             268,            420
 946,          2787,             449,              8,     20889,        1328,         38,     19073,           0,         62,        446985,             268,            393
 947,          2789,             449,             10,     20890,        1327,         42,     19103,           0,        112,        447931,             268,            495
 948,          2793,             450,             14,     20936,        1330,         37,     19114,           0,         64,        448878,             269,            404
 949,          2797,             451,              6,     20975,        1328,         33,     19144,           0,         54,        449826,             270,            367
 950,          2799,             451,              6,     20993,        1329,         31,     19165,           0,         51,        450775,             270,            360
 951,          2801,             451,              6,     21011,        1333,         45,     19194,           0,         53,        451725,             270,            383
 952,          2803,             451,              6,     21035,        1337,         30,     19216,           0,         65,        452676,             270,            383
 953,          2805,             451,              5,     21047,        1329,         33,     19235,           0,         53,        453628,             270,            420
 954,          2807,             451,              7,     21125,        1340,         43,     19263,           0,         56,        454581,             270,            399
 955,          2809,             451,              6,     21013,        1332,         33,     19273,           0,         53,        455535,             270,            403
 956,          2813,             452,              6,     21146,        1347,         32,     19315,           0,         54,        456490,             271,            386
 957,          2815,             452,              5,     21146,        1343,         30,     19336,           0,         54,        457446,             271,            365
 958,          2819,             453,              5,     21201,        1347,         29,     19365,           0,         50,        458403,             272,            397
 959,          2821,             453,              6,     21223,        1347,         33,     19377,           0,         54,        459361,             272,            390
 960,          2823,             453,              6,     21242,        1349,         31,     19400,           0,         61,        460320,             272,            392
 961,          2825,             453,              6,     21273,        1351,         34,     19420,           0,         84,        461280,             272,            598
 962,          2827,             453,              7,     21281,        1349,         36,     19455,           0,         57,        462241,             272,            379
 963,          2829,             453,              6,     21349,        1351,         33,     19475,           0,         52,        463203,             272,            374
 964,          2831,             453,              5,     21345,        1350,         28,     19481,           0,         47,        464166,             272,            359
 965,          2833,             453,              5,     21406,        1358,         29,     19506,           0,         48,        465130,             272,            340
 966,          2835,             453,              5,     21471,        1365,         27,     19523,           0,         49,        466095,             272,            342
 967,          2837,             453,              6,     21400,        1348,         27,     19558,           0,         47,        467061,             272,            343
 968,          2841,             454,              5,     21468,        1361,         27,     19579,           0,         48,        468028,             273,            345
 969,          2845,             455,              5,     21589,        1382,         27,     19600,           0,         48,        468996,             274,            345
 970,          2849,             456,              5,     21614,        1383,         27,     19624,           0,         47,        469965,             275,            345
 971,          2851,             456,              5,     21497,        1361,         28,     19647,           0,         53,        470935,             275,            345
 972,          2853,             456,              5,     21513,        1359,         27,     19663,           0,         48,        471906,             275,            415
 973,          2857,             457,              7,     21659,        1385,         37,     19679,           0,         49,        472878,             276,            390
 974,          2859,             457,             10,     21704,        1390,         57,     19718,           0,         93,        473851,             276,            510
 975,          2863,             458,              9,     21635,        1373,         52,     19734,           0,         93,        474825,             277,            518
 976,          2865,             458,             12,     21649,        1367,         49,     19750,           0,        103,        475800,             277,            467
 977,          2867,             458,             11,     21800,        1403,         47,     19768,           0,         84,        476776,             277,            511
 978,          2869,             458,             16,     21846,        1407,         52,     19797,           0,         86,        477753,             277,            609
 979,          2873,             459,             13,     21805,        1392,         56,     19821,           0,        100,        478731,             278,            583
 980,          2875,             459,              8,     21739,        1385,         46,     19860,           0,        103,        479710,             278,            547
 981,          2883,             462,              9,     21798,        1391,         51,     19879,           0,        101,        480690,             279,            607
 982,          2885,             462,              9,     21864,        1400,         52,     19902,           0,        119,        481671,             279,            547
 983,          2887,             462,              8,     21899,        1397,         47,     19923,           0,         92,        482653,             279,            585
 984,          2889,             462,             10,     21894,        1394,         58,     19940,           0,         94,        483636,             279,            750
 985,          2893,             463,             10,     21901,        1397,         60,     19963,           0,        109,        484620,             280,            762
 986,          2895,             463,              9,     21922,        1398,         52,     19993,           0,         91,        485605,             280,            684
 987,          2897,             463,              9,     22015,        1411,         49,     20012,           0,         88,        486591,             280,            366
 988,          2899,             463,              6,     22008,        1405,         31,     20030,           0,         50,        487578,             280,            358
 989,          2901,             463,              6,     21997,        1404,         29,     20058,           0,         48,        488566,             280,            357
 990,          2903,             463,              5,     22028,        1403,         28,     20075,           0,         57,        489555,             280,            359
 991,          2905,             463,              5,     22096,        1405,         29,     20106,           0,         49,        490545,             280,            358
 992,          2907,             463,              5,     22077,        1402,         27,     20128,           0,         49,        491536,             280,            360
 993,          2911,             464,              5,     22046,        1395,         29,     20150,           0,         48,        492528,             281,            361
 994,          2913,             464,              5,     22091,        1401,         29,     20180,           0,         49,        493521,             281,            362
 995,          2915,             464,              5,     22132,        1399,         31,     20197,           0,         66,        494515,             281,            451
 996,          2917,             464,              9,     22124,        1396,         45,     20221,           0,         89,        495510,             281,            547
 997,          2919,             464,              9,     22143,        1404,         54,     20244,           0,         95,        496506,             281,            468
 998,          2921,             464,              9,     22214,        1411,         45,     20254,           0,         82,        497503,             281,            466
 999,          2927,             466,              9,     22312,        1420,         48,     20290,           0,         83,        498501,             283,            568
1000,          2931,             467,              9,     22348,        1425,         51,     20309,           0,         95,        499500,             284,            507
